"","H1","H2","H3","H4","H5","H6","H7","H8","graph","seed","case"
"13215",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",652,"n = 125"
"13216",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",652,"n = 125"
"13217",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",653,"n = 125"
"13218",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",653,"n = 125"
"13219",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"BonHolm",653,"n = 125"
"13220",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",653,"n = 125"
"13221",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",653,"n = 125"
"13222",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",653,"n = 125"
"13223",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",653,"n = 125"
"13224",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",653,"n = 125"
"13225",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",654,"n = 125"
"13226",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",654,"n = 125"
"13227",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"BonHolm",654,"n = 125"
"13228",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",654,"n = 125"
"13229",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",654,"n = 125"
"13230",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",654,"n = 125"
"13231",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",654,"n = 125"
"13232",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",654,"n = 125"
"13233",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bonferroni",655,"n = 125"
"13234",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",655,"n = 125"
"13235",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"BonHolm",655,"n = 125"
"13236",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",655,"n = 125"
"13237",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"coPrimary.1",655,"n = 125"
"13238",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"coPrimary.2",655,"n = 125"
"13239",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.FS",655,"n = 125"
"13240",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"MesoPhoto.SA",655,"n = 125"
"13241",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",656,"n = 125"
"13242",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",656,"n = 125"
"13243",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",656,"n = 125"
"13244",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fallback",656,"n = 125"
"13245",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",656,"n = 125"
"13246",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",656,"n = 125"
"13247",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",656,"n = 125"
"13248",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",656,"n = 125"
"13249",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Bonferroni",657,"n = 125"
"13250",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",657,"n = 125"
"13251",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"BonHolm",657,"n = 125"
"13252",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",657,"n = 125"
"13253",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",657,"n = 125"
"13254",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",657,"n = 125"
"13255",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",657,"n = 125"
"13256",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"MesoPhoto.SA",657,"n = 125"
"13257",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",658,"n = 125"
"13258",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",658,"n = 125"
"13259",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"BonHolm",658,"n = 125"
"13260",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",658,"n = 125"
"13261",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.1",658,"n = 125"
"13262",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.2",658,"n = 125"
"13263",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.FS",658,"n = 125"
"13264",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.SA",658,"n = 125"
"13265",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bonferroni",659,"n = 125"
"13266",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",659,"n = 125"
"13267",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"BonHolm",659,"n = 125"
"13268",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fallback",659,"n = 125"
"13269",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",659,"n = 125"
"13270",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",659,"n = 125"
"13271",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",659,"n = 125"
"13272",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",659,"n = 125"
"13273",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",660,"n = 125"
"13274",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",660,"n = 125"
"13275",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"BonHolm",660,"n = 125"
"13276",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",660,"n = 125"
"13277",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",660,"n = 125"
"13278",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",660,"n = 125"
"13279",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",660,"n = 125"
"13280",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",660,"n = 125"
"13281",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",661,"n = 125"
"13282",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"fixedSequence",661,"n = 125"
"13283",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"BonHolm",661,"n = 125"
"13284",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Fallback",661,"n = 125"
"13285",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",661,"n = 125"
"13286",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",661,"n = 125"
"13287",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"MesoPhoto.FS",661,"n = 125"
"13288",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"MesoPhoto.SA",661,"n = 125"
"13289",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",662,"n = 125"
"13290",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",662,"n = 125"
"13291",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"BonHolm",662,"n = 125"
"13292",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",662,"n = 125"
"13293",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",662,"n = 125"
"13294",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",662,"n = 125"
"13295",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",662,"n = 125"
"13296",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",662,"n = 125"
"13297",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",663,"n = 125"
"13298",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",663,"n = 125"
"13299",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",663,"n = 125"
"13300",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",663,"n = 125"
"13301",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",663,"n = 125"
"13302",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",663,"n = 125"
"13303",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",663,"n = 125"
"13304",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",663,"n = 125"
"13305",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Bonferroni",664,"n = 125"
"13306",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",664,"n = 125"
"13307",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"BonHolm",664,"n = 125"
"13308",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",664,"n = 125"
"13309",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"coPrimary.1",664,"n = 125"
"13310",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"coPrimary.2",664,"n = 125"
"13311",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"MesoPhoto.FS",664,"n = 125"
"13312",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"MesoPhoto.SA",664,"n = 125"
"13313",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",665,"n = 125"
"13314",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",665,"n = 125"
"13315",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"BonHolm",665,"n = 125"
"13316",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",665,"n = 125"
"13317",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",665,"n = 125"
"13318",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",665,"n = 125"
"13319",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",665,"n = 125"
"13320",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",665,"n = 125"
"13321",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",666,"n = 125"
"13322",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",666,"n = 125"
"13323",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"BonHolm",666,"n = 125"
"13324",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",666,"n = 125"
"13325",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",666,"n = 125"
"13326",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",666,"n = 125"
"13327",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",666,"n = 125"
"13328",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",666,"n = 125"
"13329",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",667,"n = 125"
"13330",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",667,"n = 125"
"13331",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"BonHolm",667,"n = 125"
"13332",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",667,"n = 125"
"13333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",667,"n = 125"
"13334",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",667,"n = 125"
"13335",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",667,"n = 125"
"13336",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",667,"n = 125"
"13337",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",668,"n = 125"
"13338",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",668,"n = 125"
"13339",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",668,"n = 125"
"13340",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",668,"n = 125"
"13341",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",668,"n = 125"
"13342",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",668,"n = 125"
"13343",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",668,"n = 125"
"13344",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",668,"n = 125"
"13345",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Bonferroni",669,"n = 125"
"13346",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"fixedSequence",669,"n = 125"
"13347",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"BonHolm",669,"n = 125"
"13348",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Fallback",669,"n = 125"
"13349",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"coPrimary.1",669,"n = 125"
"13350",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"coPrimary.2",669,"n = 125"
"13351",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"MesoPhoto.FS",669,"n = 125"
"13352",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"MesoPhoto.SA",669,"n = 125"
"13353",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",670,"n = 125"
"13354",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",670,"n = 125"
"13355",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"BonHolm",670,"n = 125"
"13356",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fallback",670,"n = 125"
"13357",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",670,"n = 125"
"13358",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",670,"n = 125"
"13359",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",670,"n = 125"
"13360",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",670,"n = 125"
"13361",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",671,"n = 125"
"13362",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",671,"n = 125"
"13363",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"BonHolm",671,"n = 125"
"13364",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",671,"n = 125"
"13365",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",671,"n = 125"
"13366",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",671,"n = 125"
"13367",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",671,"n = 125"
"13368",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",671,"n = 125"
"13369",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Bonferroni",672,"n = 125"
"13370",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",672,"n = 125"
"13371",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"BonHolm",672,"n = 125"
"13372",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",672,"n = 125"
"13373",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",672,"n = 125"
"13374",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",672,"n = 125"
"13375",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",672,"n = 125"
"13376",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",672,"n = 125"
"13377",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",673,"n = 125"
"13378",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",673,"n = 125"
"13379",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",673,"n = 125"
"13380",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fallback",673,"n = 125"
"13381",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",673,"n = 125"
"13382",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",673,"n = 125"
"13383",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",673,"n = 125"
"13384",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",673,"n = 125"
"13385",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"Bonferroni",674,"n = 125"
"13386",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",674,"n = 125"
"13387",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,"BonHolm",674,"n = 125"
"13388",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",674,"n = 125"
"13389",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",674,"n = 125"
"13390",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"coPrimary.2",674,"n = 125"
"13391",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"MesoPhoto.FS",674,"n = 125"
"13392",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"MesoPhoto.SA",674,"n = 125"
"13393",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bonferroni",675,"n = 125"
"13394",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",675,"n = 125"
"13395",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"BonHolm",675,"n = 125"
"13396",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fallback",675,"n = 125"
"13397",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",675,"n = 125"
"13398",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",675,"n = 125"
"13399",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",675,"n = 125"
"13400",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",675,"n = 125"
"13401",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",676,"n = 125"
"13402",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",676,"n = 125"
"13403",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"BonHolm",676,"n = 125"
"13404",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",676,"n = 125"
"13405",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",676,"n = 125"
"13406",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",676,"n = 125"
"13407",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",676,"n = 125"
"13408",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",676,"n = 125"
"13409",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Bonferroni",677,"n = 125"
"13410",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",677,"n = 125"
"13411",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"BonHolm",677,"n = 125"
"13412",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Fallback",677,"n = 125"
"13413",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",677,"n = 125"
"13414",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",677,"n = 125"
"13415",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",677,"n = 125"
"13416",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",677,"n = 125"
"13417",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",678,"n = 125"
"13418",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",678,"n = 125"
"13419",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"BonHolm",678,"n = 125"
"13420",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",678,"n = 125"
"13421",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",678,"n = 125"
"13422",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",678,"n = 125"
"13423",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",678,"n = 125"
"13424",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",678,"n = 125"
"13425",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bonferroni",679,"n = 125"
"13426",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",679,"n = 125"
"13427",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"BonHolm",679,"n = 125"
"13428",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",679,"n = 125"
"13429",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",679,"n = 125"
"13430",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",679,"n = 125"
"13431",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",679,"n = 125"
"13432",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",679,"n = 125"
"13433",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bonferroni",680,"n = 125"
"13434",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"fixedSequence",680,"n = 125"
"13435",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"BonHolm",680,"n = 125"
"13436",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Fallback",680,"n = 125"
"13437",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",680,"n = 125"
"13438",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",680,"n = 125"
"13439",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"MesoPhoto.FS",680,"n = 125"
